Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Pakistan,Russia,Spain,Singapore,UK,US,Sweden,Mexico
2018.0,9.0,196.17743634752517,205.84797358840544,81.04080963134766,130.2354278564453,271.8350524902344,126.30193328857422,314.0877032,230.68048095703125,231.35667419433594,118.81090114080087,63.50946044921875,115.396005359495,109.4473876953125,108.80160892429423,153.9600571840882,88.92234580331515,289.822509765625,109.84809875488281,212.63867686850313,364.9650573730469,120.98519134521484,114.239655549595,48.74727601038611
2018.0,10.0,216.8102887432153,225.95935388896473,75.76948547363281,260.16693115234375,296.1542663574219,93.87921142578125,343.3703494,302.2928771972656,193.9070587158203,130.8627919866207,63.916053771972656,146.919627451651,148.8724365234375,103.00575278917177,176.21107926746345,76.91546693303349,247.70269775390625,149.11904907226562,232.87042976071726,451.38800048828125,136.11465454101562,107.941615403817,86.68230713200627
2018.0,11.0,251.5484923617006,265.3688590079915,88.82538604736328,177.4669952392578,322.5440979003906,121.58818817138672,438.2358972,274.4579162597656,148.17274475097656,101.84838772481302,68.80318450927734,191.771219496345,139.26295471191406,111.16456118272264,203.24537110302978,108.81258642053514,337.34747314453125,138.01336669921875,276.82509543299665,451.1716613769531,164.94219970703125,105.0861506896,128.89160521637862
2018.0,12.0,222.76299285405602,218.3552899090525,110.49185180664062,281.9073181152344,290.3946533203125,132.3369903564453,248.4691029,339.5765380859375,225.8979034423828,93.47175763678622,66.13168334960938,217.39565295882,187.6355438232422,138.98579272920924,243.03355805315084,85.58024465430275,175.41590881347656,127.73059844970703,226.85326826198545,468.7466125488281,226.57688903808594,115.089633978385,61.20571478404347
2019.0,1.0,246.6237274295827,243.7158717420112,104.47289276123047,127.06861877441406,301.89996337890625,142.33934020996094,288.099468498562,363.0477294921875,168.0872344970703,115.79874619585125,64.73834991455078,202.67313163101,169.9978485107422,129.4055804546203,249.4365022025931,128.440840779881,334.68365478515625,131.0411834716797,252.3981066560681,406.90740966796875,284.13592529296875,115.178637098609,83.45544648970707
2019.0,2.0,175.48518048075968,177.86814789992968,140.26930236816406,154.83546447753906,266.60595703125,90.45370483398438,239.986444362618,267.5835876464844,155.94647216796875,108.66235787710755,50.119773864746094,81.0074385062717,158.5883331298828,119.90393399276132,146.82376112382318,96.74544805466888,125.48890686035156,132.00209045410156,190.37651987837967,460.38433837890625,123.6392822265625,99.9505560850919,106.42291851292491
2019.0,3.0,244.11788255599978,251.85882987638382,106.83219909667969,158.12982177734375,250.5367431640625,107.09580993652344,411.150064266454,238.6893310546875,248.3747100830078,80.90393129893388,40.58510208129883,76.57027431,107.76083374023438,123.04046942907212,172.99476266424512,72.63114701972346,203.0715789794922,116.68341064453125,271.31358612322254,417.9817199707031,180.63168334960938,91.6843567875793,82.30194198042888
2019.0,4.0,193.89965683312334,204.92016884478554,102.84971618652344,164.66990661621094,297.6471252441406,139.2981414794922,319.414764482013,206.50389099121094,198.25047302246094,96.84319571175212,60.45342254638672,80.2577945994147,145.0856475830078,115.76910926654939,138.91117841228063,91.59250844647269,223.4542236328125,130.68490600585938,213.73292359664526,350.9757080078125,109.68636322021484,83.2598511645703,50.411853324628694
2019.0,5.0,226.78967437213407,238.27451033946343,186.14723205566406,184.26698303222656,275.6019287109375,125.86678314208984,365.101499996138,159.84600830078125,145.9243621826172,98.05873646731077,83.6425552368164,111.55889632584,163.9696807861328,128.9566139539682,230.14575177951917,114.27016871693924,256.2510986328125,123.73332214355469,254.30734666890007,400.5489807128906,160.858154296875,106.72016560089,70.57819582073257
2019.0,6.0,327.03523606883186,350.03045891586095,104.01030731201172,146.99160766601562,339.0718994140625,153.42147827148438,649.072535816154,244.02554321289062,171.3699188232422,91.8929853227121,72.85343933105469,234.355710884504,114.65299224853516,144.19939012192248,248.52886993703726,130.62672025292096,308.5686950683594,116.38347625732422,379.0424866792495,354.841064453125,207.9913787841797,83.9172673130249,97.639585119967
2019.0,7.0,252.6388836805744,259.8561942074757,87.19429779052734,79.8370361328125,333.2489013671875,117.08212280273438,375.902337503833,269.49664306640625,246.24191284179688,81.96214983300641,70.45083618164062,123.321248521155,88.91676330566406,157.82462684374087,316.85546123239686,148.4283819096801,317.8851318359375,132.63291931152344,279.15583509883993,435.4997253417969,207.74546813964844,114.693268611729,73.01489448284993
2019.0,8.0,294.3970011616481,293.1981802654853,195.44833374023438,161.17811584472656,400.904541015625,202.29322814941406,395.985799059666,287.8340148925781,314.2581481933594,93.94854721205046,81.6747817993164,252.704671399743,112.59803009033203,144.81034716013878,538.1767645085487,87.6386411974971,185.52218627929688,128.254638671875,330.5949949121603,505.47772216796875,282.52294921875,144.060617719818,117.06529494936532
2019.0,9.0,240.23526250901344,250.50445589675445,133.9551544189453,187.5530548095703,358.1484680175781,208.91868591308594,347.394796595017,275.0495910644531,207.2343292236328,59.98455853755951,105.54432678222656,225.517417960041,111.8492202758789,119.20094981932417,275.19854739201594,103.97310185309266,326.32568359375,164.8262176513672,260.7160967945997,429.23980712890625,186.6407012939453,96.0316350478513,112.92948359112893
2019.0,10.0,203.92827165911427,208.95446486857173,135.1311798095703,178.19937133789062,495.85235595703125,195.6898651123047,234.095232475743,267.709716796875,210.18507385253906,37.69572072139725,90.66387176513672,193.095702655353,95.26594543457031,108.47184738612144,274.0244017429382,87.09789383973609,373.7358703613281,157.70330810546875,211.21905040683447,542.4783935546875,159.5113983154297,109.725332863692,97.53976897637953
2019.0,11.0,246.7626559951202,259.36974506763,115.61842346191406,171.05238342285156,364.876708984375,280.2630310058594,396.179000284422,246.59494018554688,181.50482177734375,44.20294498695373,50.364681243896484,198.433424730996,89.5210952758789,118.01917847240345,239.35595029354025,81.38070353522085,431.2469482421875,164.8609619140625,268.8240441501385,459.14111328125,170.4803466796875,118.2648503689851,106.20496053650959
2019.0,12.0,234.68649485166162,244.621386533282,130.49595642089844,183.18560791015625,315.9803466796875,283.6990661621094,337.921465033862,244.38812255859375,207.24612426757812,41.967523780416,106.03553771972656,47.2603450182274,149.83251953125,113.40319894584442,257.8861252169331,87.32894477958624,323.16766357421875,144.70758056640625,253.3440711039963,407.36199951171875,190.50491333007812,90.8141,130.48063912649573
2020.0,1.0,194.35931956728533,199.42663643617422,100.99530029296875,130.71536254882812,275.7078552246094,210.95326232910156,250.321903500956,254.26959228515625,131.50759887695312,67.1252441687311,48.135433197021484,213.93728473817,127.8734130859375,107.5727987903192,255.23049479886896,95.01275313465345,346.3397216796875,142.4266357421875,207.15469002916197,390.30474853515625,164.7553253173828,100.479008754881,110.98279000398534
